,telegram_id,username,is_banned,excluded_from_airdrop
73018,590320887,Kumawat234,1,0
73022,590324644,,1,0
73024,590325663,,1,0
73027,590327399,jiaogaci,1,0
73036,590336708,Janessads,1,0
73037,590336974,,1,0
73039,590344443,,1,0
73040,590346357,,1,0
73041,590347729,,1,0
73046,590352449,goujue,1,0
73050,590356348,tony4horace,1,0
73052,590356766,,1,0
73053,590357133,matthew8sarkis,1,0
73054,590357218,chungmykieu,1,0
73056,590358094,shanxiyou,1,0
73058,590361065,acceleratortik,1,0
73059,590363072,huafuxin36,1,0
73060,590365034,AlyceLerman,1,0
73063,590367520,RickyBurke56,1,0
73064,590368034,quanpanpo46,1,0
73065,590371275,mishizhi79,1,0
73066,590371309,luuquynhngan,1,0
73069,590374562,,1,0
73072,590376532,,1,0
73073,590377332,FlorencePullman,1,0
73076,590380401,savicu14,1,0
73080,590386590,,1,0
73081,590386932,chenyijian,1,0
73083,590388222,BertonPeacock,1,0
73085,590388418,ganlianhao,1,0
73086,590388798,Sidsanj,1,0
73087,590388912,,1,0
73092,590393855,jiciwo09,1,0
73096,590395068,SimonaHarriman,1,0
73100,590398510,,1,0
73101,590399466,chiheqin0,1,0
73105,590406840,fangduanzhang5,1,0
73106,590406966,renboxie,1,0
73107,590408016,bielanmeng8,1,0
73113,590417999,gangfutui,1,0
73114,590418148,,1,0
73115,590418814,hitman_crypto,1,0
73116,590420059,baibuyi,1,0
73117,590420752,pingfandi,1,0
73120,590422536,zhangxianxu7,1,0
73123,590423176,yuju9,1,0
73124,590423233,willasheckler19,1,0
73125,590423560,,1,0
73129,590432236,ByronBird,1,0
73131,590434107,qupteqcjke,1,0
73139,590447428,zuomenlu5,1,0
73141,590448722,ivangorod14922,1,0
73143,590453141,,1,0
73144,590454583,niutongcai1,1,0
73145,590457321,jinxinqiang4,1,0
73148,590462027,NormaTuttle,1,0
73149,590463406,,1,0
73150,590465115,maggieaddicks9465,1,0
73153,590467185,laura3chambers,1,0
73154,590468953,john1tribley,1,0
73155,590469647,,1,0
73156,590470254,,1,0
73162,590474024,,1,0
73163,590474537,,1,0
73167,590483826,nguyenquynhdaof,1,0
73168,590485743,peuyenv62,1,0
73169,590487126,barbar9yang,1,0
73170,590489038,mieanke4,1,0
73171,590489314,,1,0
73172,590489535,difangfu,1,0
73173,590490181,jujilin2,1,0
73175,590491381,,1,0
73176,590494971,jianjiangyou,1,0
73178,590496880,quptetpeui,1,0
73181,590500999,YehudiBlume,1,0
73184,590503384,,1,0
73185,590503657,keyoudang40,1,0
73186,590508082,fanshacheng69,1,0
73187,590508298,TulusjasmineMs,1,0
73188,590509444,qujiaofei03,1,0
73189,590510154,,1,0
73190,590513767,,1,0
73191,590520552,michelle6larsen,1,0
73192,590521049,yekuangji,1,0
73193,590521453,kuaimutang8,1,0
73194,590522059,quozuokxwu,1,0
73199,590529691,ledishi6,1,0
73200,590529733,,1,0
73202,590531766,qumqvnngfx,1,0
73203,590533548,qvdvjhkoov,1,0
73207,590534833,gaozhangxian86,1,0
73210,590536398,,1,0
73213,590539018,david4church,1,0
73217,590540283,qumovrmltm,1,0
73218,590541826,,1,0
73220,590543834,,1,0
73226,590551786,,1,0
73228,590555005,,1,0
73229,590556712,basiyi7,1,0
73230,590556932,,1,0
73232,590560426,,1,0
73233,590560972,,1,0
73234,590561572,aoyangou36,1,0
73235,590561597,,1,0
73240,590567503,kabinmeher3,1,0
73241,590568002,rhonda2underwood,1,0
73242,590568560,quozvhswmw,1,0
73243,590569442,Den_4_1_k,1,0
73245,590571484,quozvaphkb,1,0
73246,590571831,qtsnohouge,1,0
73247,590572342,zhuangluou89,1,0
73248,590572547,,1,0
73253,590577671,,1,0
73254,590578110,,1,0
73257,590584053,,1,0
73258,590586857,linda7gonzales,1,0
73261,590589297,,1,0
73264,590595047,quzzerkwsi,1,0
73265,590595251,nguyenvietchinh2,1,0
73267,590598731,yangcuojiao1,1,0
73269,590600859,,1,0
73272,590606338,,1,0
73273,590607145,quptefnudd,1,0
73274,590607535,kuangluanbei69,1,0
73275,590608579,quzzesqrez,1,0
73276,590608679,weihuangtong5,1,0
73278,590609364,shukujing7,1,0
73280,590614524,NikolayNikifo12,1,0
73282,590617453,,1,0
73283,590618961,,1,0
73285,590619793,,1,0
73289,590621870,,1,0
73290,590622623,qz4l60g2,1,0
73293,590625072,jichenglan84,1,0
73294,590625889,zhumuzhuo7,1,0
73296,590627716,,1,0
73297,590631206,,1,0
73298,590631396,yuepuqiao34,1,0
73299,590632438,roscoe6lawson,1,0
73300,590632631,,1,0
73301,590632922,huaizhangyou25,1,0
73303,590634419,,1,0
73306,590637094,longbinxie8,1,0
73308,590643093,,1,0
73309,590643415,david3may,1,0
73311,590644499,quozwetrye,1,0
73313,590646084,,1,0
73320,590652072,,1,0
73322,590653473,quptepolic,1,0
73323,590655370,,1,0
73324,590656896,qumqxeyeic,1,0
73325,590657352,youchuangna,1,0
73330,590661528,a7e21yak8,1,0
73331,590662134,PaoloSalvini,1,0
73332,590662262,xiangbeizhuang12,1,0
73333,590662374,ElanaSher,1,0
73338,590672433,nguyendaingoc,1,0
73340,590674251,,1,0
73341,590675766,,1,0
73342,590675837,,1,0
73343,590676756,,1,0
73345,590680449,ruiluanpin8,1,0
73346,590681048,,1,0
73347,590682773,,1,0
73348,590682837,,1,0
73349,590683992,,1,0
73350,590684648,,1,0
73352,590685568,qumquoscmo,1,0
73354,590689452,,1,0
73355,590689496,zhijingping,1,0
73356,590692782,spgcrypto,1,0
73357,590693031,phamngoc01245,1,0
73362,590697403,Matkr,1,0
73363,590697986,edward9barker,1,0
73369,590708891,,1,0
73372,590714695,,1,0
73373,590716101,getzin3943,1,0
73375,590720435,qumzaetmph,1,0
73382,590726130,qinxinwen3,1,0
73383,590727285,luoxuanzi37,1,0
73385,590731035,,1,0
73387,590732422,flappycoin69,1,0
73389,590733986,chengwengche66,1,0
73390,590734668,jimengque5,1,0
73391,590735103,rxGqJiutpkWA3,1,0
73394,590739797,FrancesGus,1,0
73396,590741674,,1,0
73397,590742153,,1,0
73399,590742938,laozhanghe,1,0
73400,590743064,,1,0
73401,590743301,,1,0
73404,590748934,u5nyv8f8,1,0
73405,590749093,wendy3livingston,1,0
73410,590757115,quozutnfqn,1,0
73411,590757141,clayton7keefer,1,0
73412,590757188,,1,0
73413,590757407,,1,0
73417,590763630,xishaicong26,1,0
73420,590766453,jerri8ibarra,1,0
73423,590772358,g1p2lzz9,1,0
73424,590773194,yeduidu4,1,0
73426,590777019,Mr9ce,1,0
73427,590778788,,1,0
73428,590781630,,1,0
73432,590788663,nathan9brakefield,1,0
73435,590790254,yuesidao,1,0
73436,590791167,xukongyou00,1,0
73438,590791972,,1,0
73439,590792215,,1,0
73441,590793178,kristina5swink,1,0
73443,590795138,,1,0
73448,590796589,,1,0
73449,590797494,CandiceHousman,1,0
73451,590797925,,1,0
73452,590798708,,1,0
73453,590799688,qumqwmfzaa,1,0
73454,590800174,melissa5mcphatter,1,0
73455,590800822,ut4oope3,1,0
73456,590802865,OliveRaglan,1,0
73459,590805083,zongcaiwo42,1,0
73467,590810590,,1,0
73468,590810752,,1,0
73469,590810924,rokster9000,1,0
73470,590813357,,1,0
73472,590814434,,1,0
73473,590815296,DouglasMonroe,1,0
73478,590818440,,1,0
73479,590822059,laura9fagan,1,0
73480,590824695,quozwfkazm,1,0
73485,590828028,,1,0
73489,590830551,,1,0
73491,590833650,,1,0
73492,590834924,ZacharyBacon,1,0
73493,590835065,nguyenminhhungj,1,0
73496,590841377,guigaiyou62,1,0
73497,590841747,vuhoangphat,1,0
73498,590843597,,1,0
73499,590843893,,1,0
73500,590846030,pugancang24,1,0
73506,590852198,,1,0
73507,590852200,phamdieulinho,1,0
73508,590852291,ellen2oakley,1,0
73509,590852594,della8bell,1,0
73510,590853357,,1,0
73512,590856482,,1,0
73513,590861241,,1,0
73515,590863429,quqvycqhen,1,0
73516,590865322,mary8dobbs,1,0
73517,590865857,,1,0
73518,590866642,ZonaBray,1,0
73521,590868280,guanshizhan,1,0
73524,590869611,renmaoshou,1,0
73525,590870066,nicole3andrews,1,0
73526,590871520,dadaemarat,1,0
73527,590873281,wengyouju55,1,0
73528,590874594,joel4parrish,1,0
73529,590875447,,1,0
73530,590876014,elrixx,1,0
73536,590886180,qumyztewka,1,0
73547,590892116,guaiwenxi,1,0
73550,590896471,,1,0
73552,590898151,shantaowu,1,0
73553,590898346,,1,0
73554,590899008,,1,0
73555,590900815,jishiyi02,1,0
73557,590902540,,1,0
73558,590902810,qumqwrrbas,1,0
73561,590906762,guanbobo,1,0
73563,590909639,songzhanglan8,1,0
73564,590911235,,1,0
73568,590913109,,1,0
73570,590917509,,1,0
73572,590917721,,1,0
73573,590920549,ParkerPetty,1,0
73575,590922854,napingwei,1,0
73576,590924820,MarkToynbee,1,0
73577,590925409,,1,0
73579,590927832,,1,0
73585,590930508,,1,0
73586,590931135,,1,0
73588,590933368,,1,0
73589,590934315,,1,0
73592,590939237,KingOCasey9,1,0
73593,590942791,ZonaHalifax,1,0
73594,590944189,,1,0
73595,590944463,juzenkong,1,0
73596,590946802,,1,0
73598,590948552,zongjiaxia83,1,0
73600,590948852,gepkcsxf,1,0
73605,590952866,Purwanto_Pur,1,0
73607,590955226,hunpangji,1,0
73610,590956252,dfhrfth66,1,0
73611,590957753,yuangtu3,1,0
73613,590959629,,1,0
73615,590962500,eqiangzhang6,1,0
73616,590963274,sachet8,1,0
73618,590964118,,1,0
73621,590967828,,1,0
73622,590968114,,1,0
73623,590968834,,1,0
73629,590976184,liuxiagan09,1,0
73630,590976623,quozvunheu,1,0
73631,590978060,,1,0
73632,590978407,Nikalam,1,0
73633,590979316,minhhung07,1,0
73634,590979764,HaroldFrederick60,1,0
73638,590982736,CecilLizzie,1,0
73643,590986992,bugaoqiao89,1,0
73644,590987197,zhouchenshan72,1,0
73646,590988771,huytran881122,1,0
73647,590988829,,1,0
73653,590991303,,1,0
73654,590991544,guluhuang,1,0
73656,590994729,peiyoupu3,1,0
73658,590997200,atarimae,1,0
73659,590999011,,1,0
73661,591000563,,1,0
73663,591002940,lixiaqian77,1,0
73666,591005858,,1,0
73668,591007709,jinganbin9,1,0
73672,591010923,BrianFowler,1,0
73673,591011719,,1,0
73674,591012429,,1,0
73676,591016424,,1,0
73677,591019417,,1,0
73679,591024761,timothy2richard,1,0
73680,591026837,sabrina5polaco,1,0
73681,591026917,jiaotuyong,1,0
73682,591031710,,1,0
73683,591031885,itzrajab,1,0
73684,591032951,xianmenbi,1,0
73685,591034152,rebecca9fang,1,0
73687,591037856,,1,0
73688,591037880,jiangtunqiao1,1,0
73689,591039919,,1,0
73690,591043911,xingoufei,1,0
73691,591044126,,1,0
73692,591045050,,1,0
73700,591051303,qumyzrghwv,1,0
73701,591051981,,1,0
73703,591056512,,1,0
73704,591057362,PrimaWarren,1,0
73705,591059901,limoendka,1,0
73706,591060104,dangquochung2,1,0
73707,591060360,ZNNKR,1,0
73710,591065433,,1,0
73711,591065466,peishunpou8,1,0
73712,591065574,young3ruff,1,0
73714,591067476,shandangju,1,0
73720,591074684,,1,0
73721,591075494,willie3wallace,1,0
73722,591077606,GeneBrook,1,0
73723,591078935,,1,0
73724,591079337,zhongmenyou16,1,0
73725,591081880,gregory6williams,1,0
73726,591083666,JulietVictor,1,0
73729,591086505,MyrnaJimmy,1,0
73733,591091004,,1,0
73735,591091308,,1,0
73736,591092309,,1,0
73737,591092622,tuikangliao,1,0
73739,591094097,manzhuichen08,1,0
73742,591096169,JustinWhitman,1,0
73746,591099136,DebbyKeppel,1,0
73747,591099705,changjijia0,1,0
73751,591106173,qumqwmcioe,1,0
73753,591107260,,1,0
73757,591111035,menliangqiang,1,0
73758,591111053,qiutangxian,1,0
73762,591113976,,1,0
73763,591114294,,1,0
73765,591121466,,1,0
73767,591122415,turaogai,1,0
73769,591123815,,1,0
73770,591126691,,1,0
73776,591137910,,1,0
73777,591138830,duhuangwen,1,0
73778,591139634,nora3wall,1,0
73780,591141136,mary7mitchiner,1,0
73782,591144951,cindi9wilson,1,0
73784,591146327,trantoanchtq,1,0
73786,591148963,,1,0
73788,591151919,,1,0
73789,591153282,DonaldWilliam,1,0
73790,591153799,Seema98887,1,0
73791,591155499,gongshanwei8,1,0
73792,591158115,AubreyKeynes,1,0
73793,591158283,yangzhuangdou91,1,0
73796,591166847,lengqiegan36,1,0
73797,591166927,,1,0
73798,591167059,anphuongtrieu,1,0
73799,591167346,5-Jan,1,0
73803,591173188,gxsdrop,1,0
73804,591173208,emenggu6,1,0
73806,591174445,,1,0
73807,591180243,,1,0
73809,591184307,ludwig973,1,0
73810,591185182,mizhongyan79,1,0
73812,591188218,nancy7catlett,1,0
73814,591189970,gwwsre5s,1,0
73815,591189993,qumovysdyw,1,0
73820,591194307,taodeqiang,1,0
73821,591195344,fengyuba4,1,0
73822,591196405,,1,0
73825,591202244,alfred7mendoza,1,0
73826,591204133,yegangche,1,0
73827,591205580,,1,0
73828,591206141,Nikvury,1,0
73829,591206527,luannuoao,1,0
73831,591207246,InaRebecca,1,0
73833,591207442,quozwhdtof,1,0
73835,591208845,qumqwogyml,1,0
73837,591214221,peuyenv72,1,0
73838,591217972,,1,0
73839,591218169,quzzewcwvv,1,0
73840,591220861,,1,0
73842,591224801,louis2herman,1,0
73845,591227746,,1,0
73847,591228957,,1,0
73849,591229825,KirkEdgeworth,1,0
73852,591231857,,1,0
73853,591232203,,1,0
73856,591239582,rongtuidao81,1,0
73858,591241278,kuishichun35,1,0
73859,591241295,,1,0
73860,591241854,miyishuo,1,0
73863,591247979,,1,0
73864,591249213,reaper157,1,0
73866,591252310,,1,0
73868,591252956,cuancanchen,1,0
73869,591253027,domnabotsi,1,0
73874,591260318,damduchuy,1,0
73875,591260743,,1,0
73876,591260837,,1,0
73877,591261113,Aseem08,1,0
73881,591265055,dtkizooe,1,0
73882,591265199,GiorgiGelantia,1,0
73883,591265668,chanhuaifan,1,0
73888,591270051,doquangminh,1,0
73889,591270266,liangwuan,1,0
73891,591274058,,1,0
73892,591274838,qumovrewzd,1,0
73893,591275192,qumquooeeb,1,0
73894,591275308,leibixing5,1,0
73896,591276115,jiazhishan,1,0
73899,591278778,mxg9c59h,1,0
73900,591278931,yangshoujiang19,1,0
73902,591281119,XantheHawthorne,1,0
73908,591287023,gongsounei5,1,0
73911,591289514,hantangshi,1,0
73912,591291024,songzaixie3,1,0
73913,591293901,,1,0
73915,591296615,ClarenceJob,1,0
73916,591300819,,1,0
73921,591303087,qumowngwyv,1,0
73922,591303654,weibawei23,1,0
73925,591308780,,1,0
73926,591309484,yongpincang,1,0
73927,591310342,,1,0
73928,591310715,,1,0
73929,591311031,dangtuanlinh,1,0
73930,591311538,GustavoYoder623,1,0
73931,591313345,,1,0
73936,591320055,huangcupu,1,0
73937,591320817,tixingzhao,1,0
73939,591324240,tanglanshang,1,0
73944,591327344,,1,0
73945,591327766,,1,0
73949,591333835,nguyenminhtueb,1,0
73954,591337011,q7nx4hfo,1,0
73956,591340756,,1,0
73959,591343238,,1,0
73960,591343517,,1,0
73961,591343837,Charlotte1,1,0
73962,591345996,,1,0
73963,591348894,luanhaoque,1,0
73964,591351966,rolfford,1,0
73967,591357237,weizisha,1,0
73968,591357859,MurrayAugustine,1,0
73969,591358471,AYimboa,1,0
73972,591363478,Sadam67200,1,0
73973,591365676,meiganglan4,1,0
73975,591368186,,1,0
73977,591369472,brooksrosie,1,0
73980,591370435,,1,0
73981,591371506,baiangdi89,1,0
73982,591374005,gongbeimeng,1,0
73985,591379243,,1,0
73987,591383206,,1,0
73988,591384923,,1,0
73989,591386130,tongxinlan5,1,0
73990,591388132,,1,0
73991,591392348,,1,0
73992,591392636,,1,0
73993,591394595,yuduzhuo41,1,0
73995,591395392,o9g7kiphvlp0h,1,0
73996,591397669,xiezhuangsong,1,0
73997,591398342,yugulin98,1,0
73998,591399131,,1,0
73999,591401157,BarryAnthony,1,0
74001,591402936,wddqmxr6,1,0
74004,591405645,quozvyujyt,1,0
74005,591406086,viet0045,1,0
74007,591407046,,1,0
74008,591407202,shalagan83,1,0
74010,591412198,HardyRudolph,1,0
74014,591417573,viet0103,1,0
74016,591421203,jiabaifen,1,0
74017,591422418,Raghuveer13,1,0
74018,591422920,,1,0
74019,591423379,xingmeiwu9,1,0
74020,591423432,MandyLizzie,1,0
74024,591429488,GeorgeGibson,1,0
74028,591435887,,1,0
74030,591437160,,1,0
74032,591438331,lathuha,1,0
74033,591438697,,1,0
74034,591439634,HeddaChild,1,0
74035,591440694,tonybet56,1,0
74039,591444295,,1,0
74040,591446125,,1,0
74041,591446767,CherryLeonard,1,0
74043,591449784,quozvhmfim,1,0
74044,591449855,adspemd,1,0
74049,591454967,PoppeyQ,1,0
74052,591456774,,1,0
74053,591458018,,1,0
74058,591461619,paoyundong,1,0
74059,591465474,zhikanshao,1,0
74061,591467535,,1,0
74062,591473187,,1,0
74064,591474411,IsabelMark,1,0
74065,591474649,,1,0
74067,591477080,Hisschip81899Wolf,1,0
74070,591479786,,1,0
74071,591481170,WoodrowChamberlain,1,0
74072,591481900,tianjiangye6,1,0
74074,591486662,ChristineBrennan,1,0
74075,591486748,,1,0
74076,591491129,,1,0
74077,591491493,touweidang,1,0
74079,591492624,,1,0
74080,591492971,,1,0
74081,591493141,doukongcu,1,0
74083,591494386,,1,0
74084,591494418,,1,0
74085,591494437,,1,0
74086,591494486,,1,0
74088,591495882,,1,0
74089,591499510,quzzfyblzb,1,0
74091,591504009,puqiaotang6,1,0
74093,591506468,,1,0
74095,591509958,juncar,1,0
74097,591512926,george8orta,1,0
74098,591513776,virginia4lindsey,1,0
74099,591517313,bieqinfang5,1,0
74101,591520324,,1,0
74104,591522320,quzzfebqyk,1,0
74105,591524595,jessica5swanson,1,0
74108,591526169,,1,0
74109,591527024,,1,0
74111,591527605,,1,0
74114,591530391,zhanpomou,1,0
74117,591532452,,1,0
74118,591535163,qtsnoibush,1,0
74121,591537781,AnnMontgomery,1,0
74126,591543567,,1,0
74127,591543739,CarlMilne,1,0
74129,591547965,,1,0
74132,591549123,,1,0
74135,591551934,,1,0
74136,591551957,,1,0
74138,591554134,shanchaohe76,1,0
74139,591554342,,1,0
74140,591557627,,1,0
74141,591557983,,1,0
74143,591559385,SophiaNick,1,0
74145,591561901,Laukuos,1,0
74146,591564600,,1,0
74148,591566457,,1,0
74149,591566555,qumqwiqsqq,1,0
74150,591568871,,1,0
74151,591572850,phamductam,1,0
74152,591573630,,1,0
74153,591577039,john3hartry,1,0
74155,591580160,,1,0
74156,591581431,,1,0
74157,591582588,huabenti7,1,0
74159,591585733,,1,0
74160,591587803,,1,0
74161,591589026,,1,0
74163,591589852,quozvkxfms,1,0
74164,591592197,qtsnldivcs,1,0
74165,591592539,ZonaAugustine14,1,0
74168,591593505,sharee2penatac,1,0
74173,591600027,qumowklxzg,1,0
74175,591602409,quzzerleoz,1,0
74178,591611625,,1,0
74183,591615028,Majelontok,1,0
74184,591615570,yansujiao,1,0
74185,591619919,zhanchuishi,1,0
74187,591620205,ErnestHorace,1,0
74189,591623942,jiqianpiao6,1,0
74191,591625535,,1,0
74192,591629211,,1,0
74196,591630860,JenniferCrane,1,0
74197,591631204,hispanouwe,1,0
74198,591632347,,1,0
74200,591634445,diane6cope,1,0
74202,591637410,,1,0
74203,591638100,,1,0
74205,591638516,qupterhggw,1,0
74206,591638779,,1,0
74208,591640669,vuduycuong,1,0
74210,591640892,quzzgzcdgq,1,0
74215,591643519,SigridBray,1,0
74217,591644338,quozuxkaug,1,0
74218,591646415,,1,0
74224,591653743,,1,0
74226,591654776,fanzhishun4,1,0
74228,591657344,,1,0
74231,591660247,,1,0
74233,591660970,,1,0
74234,591661508,,1,0
74236,591663055,erery,1,0
74237,591664034,danjiaolie8,1,0
74239,591667337,,1,0
74242,591670938,lewis6gipson,1,0
74243,591671040,,1,0
74245,591672006,huzatan04,1,0
74247,591674417,shaotaoya,1,0
74249,591676538,,1,0
74250,591676563,quozwdenlg,1,0
74251,591677957,kahverengi,1,0
74252,591678051,quozvthevm,1,0
74254,591678896,au2lqfxa,1,0
74262,591684213,,1,0
74263,591684283,Ishikaharsha,1,0
74265,591685729,quekeji,1,0
74267,591686768,meishunzhan,1,0
74268,591687144,buitamdoan,1,0
74269,591687601,qtsnlconsx,1,0
74270,591687915,,1,0
74272,591691358,,1,0
74273,591691639,,1,0
74275,591695020,,1,0
74276,591695999,,1,0
74278,591697963,,1,0
74279,591698144,,1,0
74280,591698147,,1,0
74281,591700473,shancongchen6,1,0
74282,591700819,kenyoudong,1,0
74285,591702337,,1,0
74287,591703055,,1,0
74290,591707354,itvznstg,1,0
74291,591708985,,1,0
74292,591709073,kuangbipin3,1,0
74296,591714598,qumqwleksn,1,0
74297,591715185,quzzfnoceq,1,0
74301,591720251,zhangduyi62,1,0
74302,591720510,neishunsong,1,0
74304,591721439,,1,0
74305,591722830,leodoto,1,0
74306,591723456,,1,0
74308,591725151,yimura092,1,0
74309,591725602,zhongbaigao81,1,0
74312,591726961,quoztwhgkc,1,0
74314,591729705,,1,0
74315,591730735,niuzhetong46,1,0
74319,591734502,duzhanshi,1,0
74320,591734752,JodieMacadam,1,0
74321,591736905,,1,0
74324,591738569,adam9smithers,1,0
74325,591738719,,1,0
74326,591739182,,1,0
74329,591740937,tangtuoxun,1,0
74330,591741159,muganyuan0,1,0
74331,591741320,caizhiji,1,0
74335,591747598,quptezkwhx,1,0
74336,591747673,,1,0
74338,591750116,quozvtxnwu,1,0
74341,591756673,,1,0
74344,591757844,,1,0
74346,591758076,GeorgeTrevelyan,1,0
74348,591760836,loveyousomuch12,1,0
74349,591761426,,1,0
74353,591768281,ducuduwj1,1,0
74360,591775776,dangyenphuong,1,0
74366,591779128,xunluyou,1,0
74368,591779925,yuanjixin,1,0
74379,591796681,qupteslfnp,1,0
74384,591799469,quzzhiwldw,1,0
74385,591799751,,1,0
74386,591800722,yatancong,1,0
74391,591803284,,1,0
74396,591809569,,1,0
74397,591810072,ChanningCumberland,1,0
74398,591810689,MadgeHugh,1,0
74401,591813477,helen5king,1,0
74402,591813575,milianfei6,1,0
74403,591813716,,1,0
74404,591814174,,1,0
74409,591818425,tuanweifang,1,0
74413,591821375,,1,0
74416,591826458,,1,0
74419,591828463,,1,0
74423,591839328,chaiqiuqin2,1,0
74424,591839898,nguyenhungquangthanh969,1,0
74426,591840919,shenoudong6,1,0
74427,591841084,zeyuanjing,1,0
74431,591845243,conduogn3,1,0
74432,591853385,ZenobiaLongfellow,1,0
74433,591853991,Miekuah1,1,0
74435,591854630,meyongtang,1,0
74436,591858259,hanyouju,1,0
74437,591858585,zanshiweng13,1,0
74442,591865361,,1,0
74446,591870394,,1,0
74450,591874539,,1,0
74451,591874778,kexiawei,1,0
74452,591875968,,1,0
74454,591879015,,1,0
74455,591879317,lashaosong,1,0
74458,591881571,,1,0
74463,591891661,,1,0
74466,591894797,matthew7dorsett,1,0
74468,591895416,vinhdinhthien,1,0
74469,591897081,,1,0
74470,591897226,,1,0
74471,591897294,BurgessChristiana,1,0
74474,591901216,,1,0
74476,591904655,nguyenngocnu,1,0
74478,591905498,guodoulian01,1,0
74479,591908252,jiebaxi,1,0
74480,591908693,tashabostick1,1,0
74483,591914072,,1,0
74486,591914420,,1,0
74487,591915744,,1,0
74488,591916423,ruth9duncan,1,0
74491,591921630,pohexia,1,0
74492,591921772,,1,0
74494,591921997,xuebeihan57,1,0
74495,591923240,,1,0
74497,591927547,,1,0
74498,591928411,Darkt797,1,0
74499,591929823,bingyishao1,1,0
74500,591932060,amy9tucker,1,0
74502,591932534,edward9iliff,1,0
74503,591933646,,1,0
74504,591934365,,1,0
74505,591935190,,1,0
74507,591935636,chengxiecu,1,0
74510,591944276,Aiolikos,1,0
74514,591949974,cupujiao,1,0
74516,591950813,xunyisha,1,0
74517,591951288,,1,0
74518,591951828,,1,0
74520,591954379,william8byrd,1,0
74521,591955422,,1,0
74522,591956536,,1,0
74526,591958428,,1,0
74527,591959921,quozweyfzz,1,0
74528,591960225,,1,0
74529,591961332,,1,0
74531,591964440,jipoufu0,1,0
74535,591970048,ReginaldBridges,1,0
74536,591974394,,1,0
74540,591978535,dion1snyder,1,0
74542,591978593,,1,0
74544,591979850,,1,0
74546,591984571,,1,0
74549,591986895,walusi,1,0
74551,591988592,shuleituo0,1,0
74553,591989088,,1,0
74556,591993103,shuifentan71,1,0
74562,591997189,dangkieuhanh,1,0
74563,591998496,,1,0
74565,591998892,zlbdeu1b7rjnnn,1,0
74567,592000927,vutrongduy,1,0
74568,592001893,,1,0
74572,592008377,jane9heikes,1,0
74574,592012684,xiapanjiao,1,0
74575,592013690,JadynJenkins526,1,0
74579,592019648,,1,0
74581,592025817,,1,0
74583,592027558,,1,0
74587,592029063,quozvmdpsr,1,0
74588,592032593,,1,0
74590,592035399,Hegui0,1,0
74591,592035452,,1,0
74592,592035520,,1,0
74594,592036145,,1,0
74597,592038230,HeloiseUlysses,1,0
74599,592039337,nxy71,1,0
74603,592044548,,1,0
74604,592046708,,1,0
74606,592048538,yueyiyun99,1,0
74607,592049173,freqqb4r,1,0
74608,592049264,canshunhan,1,0
74610,592050258,evelina4browne,1,0
74612,592052531,,1,0
74616,592056585,quzzernpof,1,0
74619,592059784,lihewei89,1,0
74620,592060011,,1,0
74622,592061789,,1,0
74623,592062886,bipanhe,1,0
74628,592071942,,1,0
74630,592072825,,1,0
74631,592074225,xigoushan50,1,0
74636,592076362,,1,0
74640,592078729,,1,0
74642,592079075,,1,0
74644,592082903,,1,0
74645,592084879,julie2morse,1,0
74648,592086314,yacongben,1,0
74649,592086350,,1,0
74650,592091173,Hosnantelano584,1,0
74651,592092602,rocco8englert,1,0
74652,592093240,EvangelineEvelina,1,0
74655,592100422,zhantujiang,1,0
74656,592100850,YvonneMary,1,0
74657,592101362,PearlChaplin,1,0
74659,592104358,HardyFaulkner,1,0
74661,592105458,,1,0
74667,592113509,,1,0
74668,592113537,buliangyi,1,0
74670,592115996,phanthuyuyen,1,0
74673,592117709,kanghaoyan,1,0
74675,592122141,,1,0
74676,592122987,wenzhuoxian,1,0
74677,592125252,kangxinpo,1,0
74678,592126664,,1,0
74680,592127874,guasongsou,1,0
74683,592132547,,1,0
74684,592136033,Djager2018,1,0
74685,592136383,,1,0
74687,592137284,Lena77ru,1,0
74688,592137712,kangranxing1,1,0
74689,592138117,p8618458205719,1,0
74690,592140698,shaozhangsi21,1,0
74696,592147415,OmarHarrison,1,0
74698,592148026,d9j9rhwa,1,0
74699,592148609,RosalindGilbert,1,0
74700,592148724,midoucan,1,0
74702,592151478,qumquppslo,1,0
74704,592155708,AlishaBuck113,1,0
74707,592161766,,1,0
74709,592163868,,1,0
74713,592170499,lane2simmons,1,0
74716,592172286,,1,0
74718,592173782,nuocmiaa,1,0
74720,592179461,thaivinhthuy,1,0
74721,592179526,wy3xw7w9,1,0
74722,592182032,pushanmi,1,0
74723,592183961,,1,0
74724,592185989,,1,0
74726,592187968,bengcaiyi,1,0
74727,592188627,donald2looper,1,0
74728,592188863,,1,0
74729,592189635,paijianbi,1,0
74730,592190219,,1,0
74731,592191067,MyronThomson,1,0
74734,592193416,,1,0
74737,592196695,cangweihuan,1,0
74738,592197494,mujieduan,1,0
74741,592198231,lanxianpu88,1,0
74742,592199164,qtsnnwxegp,1,0
74743,592199359,JoshuaMackintosh,1,0
74749,592206193,edyt4h91rf,1,0
74750,592207877,,1,0
74751,592207978,,1,0
74753,592210794,Kryptoking0923,1,0
74758,592216382,,1,0
74760,592217382,solomiyazozulya,1,0
74763,592217730,,1,0
74765,592220516,daiyanxi39,1,0
74767,592222298,xingleique12,1,0
